timestamp;signal_id;action;symbol;volume;sl;tp;note
2026.04.16 16:37:01;SMC_RJ_4h_0_2_10428_1332;BUY;XAUEUR;0.01;4055.827;4073.0266;Hung-SMC | 5m | RJ.4h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 16:37:01;SMC_RJ_1h_0_5_10428_1252;BUY;XAUJPY;0.01;760878.7;763243.15;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 16:37:01;SMC_RJ_1h_1_10428_1253;BUY;XAUJPY;0.01;760878.7;764031.3;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch (suppo t touch)
2026.04.16 16:37:01;SMC_RJ_4h_0_5_10428_1333;BUY;XAUEUR;0.01;4055.827;4077.3265;Hung-SMC | 5m | RJ.4h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 16:37:01;SMC_RJ_1h_0_2_10428_1251;BUY;XAUJPY;0.01;760878.7;762770.26;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 16:42:01;SMC_RJ_1h_0_5_11262_1231;SELL;DE40;0.01;24190.51;24078.145;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:42:02;SMC_RJ_1h_1_11262_1232;SELL;DE40;0.01;24190.51;24040.69;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:42:02;SMC_RJ_1h_0_2_11262_1230;SELL;DE40;0.01;24190.51;24100.618;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:47:01;SMC_RJ_1h_1_10430_1337;SELL;XAUEUR;0.01;4079.11;4056.45;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:47:01;SMC_RJ_1h_0_2_10430_1335;SELL;XAUEUR;0.01;4079.11;4065.514;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:47:01;SMC_RJ_1h_0_5_10430_1336;SELL;XAUEUR;0.01;4079.11;4062.115;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:52:02;SMC_RJ_1h_0_5_11264_1234;SELL;DE40;0.01;24190.51;24078.145;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:52:02;SMC_RJ_1h_1_11264_1235;SELL;DE40;0.01;24190.51;24040.69;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:52:02;SMC_RJ_1h_0_2_11264_1233;SELL;DE40;0.01;24190.51;24100.618;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 16:57:02;SMC_RJ_4h_0_5_10432_1339;BUY;XAUEUR;0.01;4055.827;4077.3265;Hung-SMC | 5m | RJ.4h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 16:57:02;SMC_RJ_4h_1_10432_1340;BUY;XAUEUR;0.01;4055.827;4084.493;Hung-SMC | 5m | RJ.4h.1 | Ba  ie  Touch (suppo t touch)
2026.04.16 16:57:02;SMC_RJ_4h_0_2_10432_1338;BUY;XAUEUR;0.01;4055.827;4073.0266;Hung-SMC | 5m | RJ.4h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:07:01;SMC_RJ_4h_1_10434_1343;BUY;XAUEUR;0.01;4055.827;4084.493;Hung-SMC | 5m | RJ.4h.1 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:07:01;SMC_RJ_4h_0_2_10434_1341;BUY;XAUEUR;0.01;4055.827;4073.0266;Hung-SMC | 5m | RJ.4h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:07:01;SMC_RJ_4h_0_5_10434_1342;BUY;XAUEUR;0.01;4055.827;4077.3265;Hung-SMC | 5m | RJ.4h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:27:02;SMC_RJ_4h_0_2_10438_1344;BUY;XAUEUR;0.01;4055.827;4073.0266;Hung-SMC | 5m | RJ.4h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:27:03;SMC_RJ_4h_1_10438_1346;BUY;XAUEUR;0.01;4055.827;4084.493;Hung-SMC | 5m | RJ.4h.1 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:27:03;SMC_RJ_4h_0_5_10438_1345;BUY;XAUEUR;0.01;4055.827;4077.3265;Hung-SMC | 5m | RJ.4h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:38:01;SMC_RJ_15m_0_2_12724_738;SELL;EURSGD;0.01;1.499558;1.4990564;Hung-SMC | 1m | RJ.15m.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 17:38:01;SMC_RJ_15m_1_12724_740;SELL;EURSGD;0.01;1.499558;1.498722;Hung-SMC | 1m | RJ.15m.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 17:38:02;SMC_RJ_15m_0_5_12724_739;SELL;EURSGD;0.01;1.499558;1.498931;Hung-SMC | 1m | RJ.15m.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 17:42:02;SMC_RJ_15m_0_2_12728_741;SELL;EURSGD;0.01;1.499558;1.4990564;Hung-SMC | 1m | RJ.15m.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 17:42:02;SMC_RJ_15m_1_12728_743;SELL;EURSGD;0.01;1.499558;1.498722;Hung-SMC | 1m | RJ.15m.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 17:42:02;SMC_RJ_15m_0_5_12728_742;SELL;EURSGD;0.01;1.499558;1.498931;Hung-SMC | 1m | RJ.15m.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 17:47:01;SMC_RJ_1h_0_5_10442_1348;BUY;XAUEUR;0.01;4056.31;4069.84;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:47:01;SMC_RJ_1h_0_2_10442_1347;BUY;XAUEUR;0.01;4056.31;4067.134;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 17:47:01;SMC_RJ_1h_1_10442_1349;BUY;XAUEUR;0.01;4056.31;4074.35;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch (suppo t touch)
2026.04.16 18:07:01;SMC_RJ_1h_1_10446_1259;BUY;XAUJPY;0.01;760878.7;764031.3;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch (suppo t touch)
2026.04.16 18:07:02;SMC_RJ_1h_1_10446_1256;SELL;XAUJPY;0.01;765788.4;760059.6;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:07:02;SMC_RJ_1h_0_5_10446_1255;SELL;XAUJPY;0.01;765788.4;761491.8;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:07:02;SMC_RJ_1h_0_2_10446_1254;SELL;XAUJPY;0.01;765788.4;762351.12;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:07:02;SMC_RJ_1h_0_2_10446_1257;BUY;XAUJPY;0.01;760878.7;762770.26;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 18:07:02;SMC_RJ_1h_0_5_10446_1258;BUY;XAUJPY;0.01;760878.7;763243.15;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 18:17:01;SMC_RJ_1h_0_2_10448_1350;SELL;XAUEUR;0.01;4079.11;4065.514;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:17:01;SMC_RJ_1h_1_10448_1262;BUY;XAUJPY;0.01;760878.7;764031.3;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch (suppo t touch)
2026.04.16 18:17:01;SMC_RJ_1h_1_10448_1352;SELL;XAUEUR;0.01;4079.11;4056.45;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:17:01;SMC_RJ_1h_0_5_10448_1261;BUY;XAUJPY;0.01;760878.7;763243.15;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch (suppo t touch)
2026.04.16 18:17:01;SMC_RJ_1h_0_2_10448_1260;BUY;XAUJPY;0.01;760878.7;762770.26;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch (suppo t touch)
2026.04.16 18:17:01;SMC_RJ_1h_0_5_10448_1351;SELL;XAUEUR;0.01;4079.11;4062.115;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:27:00;SMC_RJ_1h_0_2_10450_1353;SELL;XAUEUR;0.01;4079.11;4065.514;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:27:00;SMC_RJ_1h_0_5_10450_1354;SELL;XAUEUR;0.01;4079.11;4062.115;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:27:00;SMC_RJ_1h_1_10450_1355;SELL;XAUEUR;0.01;4079.11;4056.45;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:27:01;SMC_RJ_1h_0_2_10450_1263;SELL;XAUJPY;0.01;765788.4;762351.12;Hung-SMC | 5m | RJ.1h.0.2 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:27:01;SMC_RJ_1h_1_10450_1265;SELL;XAUJPY;0.01;765788.4;760059.6;Hung-SMC | 5m | RJ.1h.1 | Ba  ie  Touch ( esistance touch)
2026.04.16 18:27:02;SMC_RJ_1h_0_5_10450_1264;SELL;XAUJPY;0.01;765788.4;761491.8;Hung-SMC | 5m | RJ.1h.0.5 | Ba  ie  Touch ( esistance touch)
